text,query,weights,score
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are stacks of yellow blocks, and there are tall stacks of red blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 6 Very likely more yellow blocks,-9.825153119,0.11111559570003618
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are stacks of yellow blocks, and there are tall stacks of red blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 7 Definitely more yellow blocks,-9.027145561000003,0.24680008097521958
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 1 Definitely more red blocks,-8.385248873,0.3517661784961209
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 2 Very likely more red blocks,-9.79500644,0.08590217271762658
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 3 Somewhat likely more red blocks,-9.212543521199999,0.15380291976204896
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 4 Equally likely more red or more yellow,-9.659360767,0.09838169843445833
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 5 Somewhat likely more yellow blocks,-9.8644110488,0.08014235681035999
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 6 Very likely more yellow blocks,-9.958930294999998,0.0729143356069705
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are short stacks of red blocks, and there are short stacks of yellow blocks.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 7 Definitely more yellow blocks,-9.191394520000001,0.1570903381724148
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 1 Definitely more red blocks,-8.399878424999999,0.25183328198816074
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 2 Very likely more red blocks,-9.554183623999998,0.07939711957158846
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 3 Somewhat likely more red blocks,-9.259744315,0.10658058856734616
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 4 Equally likely more red or more yellow,-9.2503018874,0.10759173438127446
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 5 Somewhat likely more yellow blocks,-9.3752031398,0.09495874882076387
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 6 Very likely more yellow blocks,-9.135466741999998,0.12068441188418737
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are four yellow blocks on the left side of the table, and there are seven red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 7 Definitely more yellow blocks,-8.452374168999999,0.23895411478667883
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 1 Definitely more red blocks,-8.125714918,0.3596733135628991
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 2 Very likely more red blocks,-9.3560469034,0.10509494416511511
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 3 Somewhat likely more red blocks,-9.1483915165,0.12934969602781016
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 4 Equally likely more red or more yellow,-9.787351020700001,0.06827611883650155
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 5 Somewhat likely more yellow blocks,-9.616649207899998,0.08098483113781131
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 6 Very likely more yellow blocks,-9.461661002000001,0.09456146753283826
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of red blocks on the right side of the table, and there is one stack of yellow blocks on the center.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 7 Definitely more yellow blocks,-8.922946729000001,0.1620596287370245
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 1 Definitely more red blocks,-8.249919184000001,0.3063778921192757
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 2 Very likely more red blocks,-9.373302779,0.09962724651878237
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 3 Somewhat likely more red blocks,-9.0135364316,0.14276530154579395
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 4 Equally likely more red or more yellow,-9.6772722043,0.07351329405098679
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 5 Somewhat likely more yellow blocks,-9.5666112383,0.08211553568026328
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 6 Very likely more yellow blocks,-9.320996973,0.10497702247153426
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There is one stack of yellow blocks on the left side of the table, and there are two stacks of red blocks on the middle.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 7 Definitely more yellow blocks,-8.724437098000001,0.1906237076133637
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are two stacks of red blocks on the left side of the table, and there are two stacks of yellow blocks on the right side.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 1 Definitely more red blocks,-8.299325558,0.31890681764528445
"In this experiment, you will be reading a series of simple descriptions about a table with some blocks on it. The blocks are cubes, and the blocks are always either red or yellow. The blocks may be in stacks. In each situation, you will be asked to imagine the table based on the description, and then imagine that the table is bumped hard enough to knock at least one of the blocks onto the floor. Your task will be to think about whether, after the bump, there will be more red or yellow blocks on the floor. You will answer each question based on a 7-point multiple choice scale. Your answer to each question should be one of the following: 
1 Definitely more red blocks
2 Very likely more red blocks
3 Somewhat likely more red blocks
4 Equally likely more red or more yellow
5 Somewhat likely more yellow blocks
6 Very likely more yellow blocks
7 Definitely more yellow blocks
Scenario: Imagine there is a table. 
There are two stacks of red blocks on the left side of the table, and there are two stacks of yellow blocks on the right side.
If the table is bumped hard enough from the right to knock at least one of the blocks onto the floor, are there going to be more red blocks or yellow blocks on the floor?",Answer: 2 Very likely more red blocks,-9.291693057,0.11821812717617482
